"Date","Price","Open","High","Low","Vol.","Change %"
"10/25/2017","122.51","122.51","122.60","122.51","9.54K","0.00%"
"10/24/2017","122.51","122.60","123.47","122.51","12.41K","-0.39%"
"10/23/2017","122.99","122.89","125.30","122.02","5.22K","1.19%"
"10/20/2017","121.54","120.96","122.51","120.96","7.27K","0.80%"
"10/19/2017","120.58","120.58","120.96","120.58","19.08K","0.00%"
"10/17/2017","120.58","120.58","120.96","118.65","50.29K","0.00%"
"10/16/2017","120.58","120.58","120.58","120.58","20.73K","0.00%"
"10/13/2017","120.58","119.32","121.06","119.32","46.95K","0.00%"
"10/12/2017","120.58","119.13","120.58","119.13","56.72K","0.41%"
"10/11/2017","120.09","120.09","120.09","120.09","0.83K","0.07%"
"10/10/2017","120.00","119.61","120.09","119.61","4.19K","1.14%"
"10/09/2017","118.65","120.09","120.58","118.65","21.53K","0.00%"
"10/06/2017","118.65","120.09","120.09","117.68","60.06K","0.00%"
"10/04/2017","118.65","115.75","118.65","115.75","34.87K","1.65%"
"10/03/2017","116.72","113.92","116.72","113.82","8.46K","0.84%"
"10/02/2017","115.75","115.75","115.75","115.75","0.08K","0.84%"
"09/29/2017","114.79","113.82","114.89","113.82","254.52K","0.85%"
"09/28/2017","113.82","115.75","115.75","113.82","65.41K","-1.67%"
"09/27/2017","115.75","116.43","116.43","113.82","140.29K","-0.83%"
"09/26/2017","116.72","117.68","117.68","116.72","220.73K","-1.23%"
"09/25/2017","118.17","116.33","118.65","116.24","466.69K","0.49%"
"09/22/2017","117.59","117.68","117.68","117.59","2.34K","-0.89%"
"09/21/2017","118.65","119.61","119.61","118.65","33.04K","-0.80%"
"09/20/2017","119.61","119.61","120.09","119.61","11.57K","0.81%"
"09/19/2017","118.65","119.61","119.61","118.65","139.23K","0.82%"
"09/18/2017","117.68","116.72","117.68","116.72","129.89K","0.00%"
"09/15/2017","117.68","117.68","117.68","117.68","0.35K","0.82%"
"09/14/2017","116.72","116.72","116.72","116.72","0.10K","0.00%"
"09/13/2017","116.72","117.68","117.68","115.85","10.86K","-1.63%"
"09/12/2017","118.65","120.58","120.58","118.65","36.33K","-1.20%"
"09/11/2017","120.09","120.58","120.58","118.65","3.63K","-0.41%"
"09/08/2017","120.58","120.58","120.67","120.58","9.46K","0.00%"
"09/07/2017","120.58","122.51","122.51","120.58","45.34K","-1.96%"
"09/06/2017","122.99","123.28","123.47","122.99","11.22K","-0.24%"
"09/04/2017","123.28","125.30","125.30","123.28","1.09K","-1.61%"
"08/31/2017","125.30","125.40","125.40","123.47","46.63K","1.48%"
"08/30/2017","123.47","123.47","124.44","123.47","6.81K","0.00%"
"08/29/2017","123.47","125.40","125.40","123.47","1.70K","-5.18%"
"08/25/2017","130.22","130.22","131.19","125.40","31.18K","0.00%"
"08/24/2017","130.22","131.19","131.19","130.22","104.04K","-0.74%"
"08/23/2017","131.19","131.19","131.19","131.19","0.50K","0.00%"
"08/22/2017","131.19","131.28","131.28","131.19","1.87K","-1.38%"
"08/21/2017","133.02","133.02","133.02","133.02","0.10K","-0.08%"
"08/18/2017","133.12","133.12","133.12","131.19","6.06K","0.00%"
"08/17/2017","133.12","133.99","134.08","133.12","6.85K","-0.72%"
"08/16/2017","134.08","135.05","135.05","134.08","0.36K","-0.72%"
"08/15/2017","135.05","135.14","135.14","135.05","84.08K","-0.07%"
"08/14/2017","135.14","135.05","139.77","135.05","1.13K","0.07%"
"08/11/2017","135.05","135.05","135.05","135.05","0.26K","-3.45%"
"08/10/2017","139.87","139.87","139.87","139.87","22.71K","-1.36%"
"08/09/2017","141.80","139.97","141.80","139.87","65.65K","0.00%"
"08/08/2017","141.80","141.80","141.89","141.80","137.39K","-0.34%"
"08/04/2017","142.28","141.80","142.28","139.87","16.94K","1.38%"
"08/03/2017","140.35","140.35","140.35","140.35","4.56K","-0.69%"
"08/02/2017","141.32","141.41","141.41","141.32","2.23K","-0.34%"
"08/01/2017","141.80","141.80","141.80","141.80","46.97K","0.00%"
"07/31/2017","141.80","141.80","143.73","141.80","123.63K","0.00%"
"07/28/2017","141.80","141.41","141.80","141.41","0.57K","-1.01%"
"07/27/2017","143.25","141.80","143.25","141.80","0.70K","-1.00%"
"07/25/2017","144.69","145.17","145.17","144.69","0.56K","1.97%"
"07/24/2017","141.89","141.99","141.99","141.80","1.45K","-1.94%"
"07/21/2017","144.69","144.69","146.62","141.80","4.62K","0.06%"
"07/20/2017","144.60","141.89","144.60","141.80","2.11K","2.26%"
"07/19/2017","141.41","146.53","146.62","140.83","1.73K","-3.55%"
"07/18/2017","146.62","146.53","146.62","146.43","85.74K","0.00%"
"07/17/2017","146.62","146.62","146.62","146.62","22.30K","0.00%"
"07/14/2017","146.62","146.62","147.49","146.62","59.27K","0.00%"
"07/13/2017","146.62","146.53","146.81","142.76","152.81K","0.00%"
"07/12/2017","146.62","147.59","147.59","146.62","2.61K","-0.33%"
"07/11/2017","147.10","147.59","148.07","147.10","3.02K","-0.98%"
"07/10/2017","148.55","147.59","148.55","147.59","3.64K","0.65%"
"07/06/2017","147.59","147.59","148.55","147.59","32.63K","0.00%"
"07/05/2017","147.59","148.07","148.55","147.59","107.90K","-0.65%"
"07/04/2017","148.55","149.32","149.32","148.55","78.69K","-0.32%"
"07/03/2017","149.03","146.24","149.42","146.24","186.84K","0.39%"
"06/30/2017","148.45","144.69","149.42","144.69","108.47K","2.66%"
"06/29/2017","144.60","143.15","144.60","141.80","48.93K","1.29%"
"06/28/2017","142.76","142.76","142.76","142.76","1.24K","0.00%"
"06/27/2017","142.76","142.76","143.25","139.87","69.68K","-0.61%"
"06/23/2017","143.63","143.92","143.92","140.83","637.54K","1.99%"
"06/22/2017","140.83","142.76","142.76","140.83","2.19K","-2.34%"
"06/21/2017","144.21","143.73","145.66","143.73","45.71K","-0.33%"
"06/20/2017","144.69","139.97","144.69","139.87","167.82K","2.74%"
"06/19/2017","140.83","139.77","141.80","139.77","124.46K","0.76%"
"06/16/2017","139.77","134.95","139.87","134.95","94.40K","4.24%"
"06/15/2017","134.08","132.15","135.05","132.15","663.06K","2.96%"
"06/14/2017","130.22","134.08","134.08","130.22","5.84K","-2.88%"
"06/13/2017","134.08","134.08","134.08","133.12","6.22K","0.00%"
"06/12/2017","134.08","134.08","134.85","133.12","93.06K","-0.36%"
"06/09/2017","134.56","132.15","134.56","132.15","167.29K","0.36%"
"06/07/2017","134.08","129.16","134.08","129.16","281.02K","3.73%"
"06/06/2017","129.26","125.21","129.26","125.21","89.66K","3.87%"
"06/05/2017","124.44","125.40","125.40","122.51","29.13K","-0.77%"
"06/02/2017","125.40","119.61","125.40","119.61","123.93K","5.26%"
"06/01/2017","119.13","117.68","119.13","117.68","1.50K","0.81%"
"05/31/2017","118.17","116.72","118.65","115.75","131.03K","1.24%"
"05/30/2017","116.72","117.68","117.68","116.72","1.71K","-0.82%"
"05/29/2017","117.68","118.65","118.65","117.68","0.29K","0.00%"
"05/26/2017","117.68","117.68","119.61","117.68","2.03K","-0.82%"
"05/25/2017","118.65","120.58","120.58","118.65","99.87K","-1.60%"
"05/24/2017","120.58","114.31","120.58","114.31","45.67K","5.40%"
"05/23/2017","114.40","115.08","115.08","114.31","48.14K","-0.34%"
"05/22/2017","114.79","114.11","115.17","114.11","0.67K","0.60%"
"05/19/2017","114.11","113.82","114.11","113.82","65.63K","0.08%"
"05/18/2017","114.02","111.90","114.02","111.90","1.98K","0.09%"
"05/17/2017","113.92","114.11","114.11","113.92","0.11K","1.72%"
"05/16/2017","111.99","112.38","114.31","110.93","49.09K","-1.94%"
"05/15/2017","114.21","112.38","114.31","111.90","168.15K","0.34%"
"05/12/2017","113.82","112.86","113.92","112.86","57.68K","0.85%"
"05/09/2017","112.86","111.90","112.86","111.90","5.93K","0.86%"
"05/08/2017","111.90","112.96","112.96","110.93","106.75K","0.00%"
"05/05/2017","111.90","112.86","112.86","111.90","9.43K","-0.85%"
"05/04/2017","112.86","112.86","112.86","112.76","30.31K","-0.09%"
"05/03/2017","112.96","113.34","114.40","112.96","1.06K","-0.76%"
"05/02/2017","113.82","113.82","114.31","113.82","2.54K","0.00%"
"04/28/2017","113.82","113.82","115.08","113.82","26.24K","0.00%"
"04/27/2017","113.82","115.27","115.27","113.82","46.33K","-0.85%"
"04/26/2017","114.79","115.66","115.66","113.82","3.35K","3.48%"
"04/24/2017","110.93","108.04","115.75","108.04","7.36K","-1.29%"
"04/21/2017","112.38","110.93","112.86","110.93","1.87K","0.35%"
"04/20/2017","111.99","111.41","115.75","111.41","334.79K","0.52%"
"04/19/2017","111.41","110.93","111.80","110.93","78.83K","0.43%"
"04/18/2017","110.93","111.12","111.41","110.93","1.16K","-0.87%"
"04/17/2017","111.90","111.90","111.90","109.00","210.97K","0.00%"
"04/12/2017","111.90","110.93","111.90","109.97","38.95K","0.87%"
"04/11/2017","110.93","110.93","110.93","110.93","0.01K","0.00%"
"04/07/2017","110.93","109.48","110.93","109.48","49.71K","3.61%"
"04/06/2017","107.07","109.00","109.00","107.07","1.14K","-1.77%"
"04/05/2017","109.00","106.11","109.48","106.11","15.60K","-0.79%"
"04/04/2017","109.87","109.87","109.87","108.04","0.54K","3.54%"
"04/03/2017","106.11","104.18","106.11","104.18","110.52K","0.19%"
"03/31/2017","105.91","104.66","105.91","104.66","2.32K","1.66%"
"03/30/2017","104.18","104.18","104.18","104.18","0.01K","-1.63%"
"03/29/2017","105.91","105.91","105.91","105.91","0.52K","0.73%"
"03/28/2017","105.14","105.91","106.01","103.79","432.11K","-0.82%"
"03/27/2017","106.01","103.79","106.01","103.79","1.40K","2.23%"
"03/24/2017","103.70","104.18","104.18","103.70","0.52K","-1.37%"
"03/23/2017","105.14","103.70","105.14","103.70","522.95K","-0.91%"
"03/22/2017","106.11","103.31","106.11","103.31","2.51K","0.00%"
"03/21/2017","106.11","106.11","106.11","106.11","0.00K","0.92%"
"03/20/2017","105.14","105.14","105.14","105.14","665.03K","0.00%"
"03/17/2017","105.14","105.14","105.14","105.14","622.61K","-0.82%"
"03/16/2017","106.01","105.14","106.01","104.18","639.57K","1.67%"
"03/15/2017","104.27","104.27","105.14","104.27","407.75K","0.00%"
"03/14/2017","104.27","105.14","105.14","104.27","158.49K","-0.83%"
"03/13/2017","105.14","104.18","105.14","104.18","515.70K","0.92%"
"03/10/2017","104.18","104.18","104.18","104.18","23.61K","-0.91%"
"03/09/2017","105.14","105.14","105.14","104.18","5.27K","0.00%"
"03/08/2017","105.14","104.18","105.14","104.18","708.68K","0.92%"
"03/07/2017","104.18","102.25","104.18","102.25","1.04K","1.89%"
"03/06/2017","102.25","104.18","104.18","102.25","251.53K","-2.30%"
"03/02/2017","104.66","104.27","104.66","104.18","141.61K","0.00%"
"03/01/2017","104.66","104.66","104.66","102.44","6.98K","0.46%"
"02/28/2017","104.18","104.18","105.05","103.89","23.94K","0.00%"
"02/27/2017","104.18","104.66","105.14","104.18","20.32K","0.00%"
"02/23/2017","104.18","103.21","104.18","103.21","4.48K","0.94%"
"02/22/2017","103.21","104.18","104.18","103.21","18.21K","-2.55%"
"02/20/2017","105.91","104.18","106.11","104.18","822.01K","1.66%"
"02/17/2017","104.18","102.25","104.18","102.25","744.28K","0.94%"
"02/16/2017","103.21","102.25","103.70","102.25","5.18K","0.00%"
"02/14/2017","103.21","103.99","103.99","103.21","420.22K","0.00%"
"02/13/2017","103.21","103.21","103.41","102.25","1.44M","0.94%"
"02/09/2017","102.25","101.28","102.25","101.28","475.76K","1.44%"
"02/08/2017","100.80","102.15","102.15","98.29","41.98K","-4.00%"
"02/07/2017","105.00","103.50","106.00","101.20","297.48K","3.24%"
"02/06/2017","101.70","103.50","103.50","101.70","80.06K","-1.74%"
"02/03/2017","103.50","101.10","103.50","101.10","37.28K","0.49%"
"02/02/2017","103.00","102.50","103.00","102.50","5.92K","1.98%"
"02/01/2017","101.00","101.00","101.00","101.00","1.50K","0.90%"
"01/30/2017","100.10","101.10","101.10","100.10","0.11K","-1.86%"
"01/27/2017","102.00","102.00","103.00","102.00","71.10K","0.00%"
"01/26/2017","102.00","101.50","103.00","101.50","520.94K","0.49%"
"01/25/2017","101.50","101.50","101.50","101.50","0.91K","-0.98%"
"01/24/2017","102.50","102.00","102.50","100.00","40.70K","1.49%"
"01/23/2017","101.00","101.00","101.50","101.00","25.40K","-0.98%"
"01/20/2017","102.00","101.00","103.00","101.00","52.85K","2.00%"
"01/19/2017","100.00","100.00","100.00","100.00","5.25K","0.00%"
"01/17/2017","100.00","100.00","100.00","100.00","1.00K","-0.99%"
"01/16/2017","101.00","101.00","101.00","101.00","53.84K","0.00%"
"01/13/2017","101.00","99.20","101.50","99.20","21.53K","1.00%"
"01/11/2017","100.00","100.00","100.00","100.00","0.00K","0.00%"
"01/10/2017","100.00","100.40","100.40","100.00","0.59K","0.00%"
"01/09/2017","100.00","97.50","100.00","97.50","3.83K","0.00%"
"01/06/2017","100.00","97.10","100.00","97.10","0.00K","2.04%"
"01/05/2017","98.00","98.00","98.00","98.00","0.61K","-2.00%"
"01/04/2017","100.00","99.00","100.50","99.00","199.01K","3.95%"
"01/03/2017","96.20","95.00","96.50","95.00","0.35K","-3.80%"
"01/02/2017","100.00","98.00","100.00","98.00","492.44K","1.01%"
"12/30/2016","99.00","98.00","99.00","98.00","2.17K","1.02%"
"12/29/2016","98.00","98.10","98.10","96.70","0.12K","-0.10%"
"12/27/2016","98.10","98.50","98.50","98.00","7.00K","-0.41%"
"12/23/2016","98.50","98.50","98.50","98.50","0.00K","-0.51%"
"12/22/2016","99.00","100.00","100.00","99.00","0.70K","-1.00%"
"12/21/2016","100.00","100.00","100.00","100.00","112.76K","0.00%"
"12/20/2016","100.00","100.00","100.00","100.00","0.01K","0.00%"
"12/19/2016","100.00","100.00","100.00","98.50","512.16K","0.00%"
"12/16/2016","100.00","98.10","100.00","98.00","249.22K","2.04%"
"12/14/2016","98.00","98.00","98.00","98.00","121.95K","0.00%"
"12/09/2016","98.00","100.00","100.00","98.00","257.75K","0.00%"
"12/08/2016","98.00","98.50","100.00","98.00","321.46K","2.08%"
"12/07/2016","96.00","96.10","96.10","96.00","0.14K","0.00%"
"12/06/2016","96.00","96.10","96.10","96.00","71.30K","0.00%"
"12/05/2016","96.00","99.90","100.00","95.30","167.00K","1.05%"
"12/02/2016","95.00","96.00","96.00","95.00","405.00K","-3.06%"
"12/01/2016","98.00","98.00","98.00","98.00","0.20K","3.16%"
"11/30/2016","95.00","95.00","95.10","94.60","152.80K","0.00%"
"11/29/2016","95.00","95.10","95.10","95.00","93.94K","0.00%"
"11/28/2016","95.00","95.20","98.00","95.00","361.28K","-0.11%"
"11/25/2016","95.10","95.10","95.10","95.00","2.63K","0.11%"
"11/24/2016","95.00","95.00","95.10","95.00","15.65K","0.00%"
"11/23/2016","95.00","95.00","95.00","95.00","0.33K","-2.16%"
"11/22/2016","97.10","99.00","99.00","97.10","0.00K","-2.02%"
"11/21/2016","99.10","100.10","100.10","99.10","5.11K","-1.39%"
"11/18/2016","100.50","101.00","102.00","99.20","0.36K","1.52%"
"11/16/2016","99.00","99.00","99.00","99.00","0.04K","-3.51%"
"11/15/2016","102.60","102.60","102.60","102.60","2.30K","4.16%"
"11/11/2016","98.50","98.00","98.50","98.00","0.15K","-4.37%"
"11/10/2016","103.00","102.90","103.00","102.90","1.55K","0.00%"
"11/09/2016","103.00","103.50","103.50","103.00","0.61K","-0.48%"
"11/08/2016","103.50","103.50","103.50","103.50","0.60K","-0.48%"
"11/07/2016","104.00","104.10","104.10","104.00","1.11K","0.00%"
"11/04/2016","104.00","104.50","104.50","104.00","0.63K","0.00%"
"11/03/2016","104.00","105.00","105.00","104.00","1.09K","-0.95%"
"11/02/2016","105.00","105.00","105.00","104.00","3.85K","0.48%"
"11/01/2016","104.50","104.50","104.50","104.50","0.00K","-2.34%"
"10/28/2016","107.00","107.00","107.00","107.00","100.00K","0.19%"
"10/26/2016","106.80","104.50","106.80","104.10","0.63K","2.20%"
"10/25/2016","104.50","104.50","104.50","104.50","0.01K","-2.34%"
"10/21/2016","107.00","107.00","107.10","106.00","478.89K","0.00%"
"10/20/2016","107.00","105.00","107.00","105.00","79.62K","2.79%"
"10/19/2016","104.10","105.10","105.20","104.10","2.00K","-1.33%"
"10/18/2016","105.50","107.30","107.30","105.00","2.21K","-1.40%"
"10/17/2016","107.00","106.00","107.00","106.00","110.37K","-0.37%"
"10/14/2016","107.40","107.00","107.40","106.00","18.55K","0.37%"
"10/13/2016","107.00","107.10","107.10","106.90","6.10K","-0.37%"
"10/12/2016","107.40","107.00","107.50","107.00","343.54K","0.37%"
"10/11/2016","107.00","107.00","107.00","107.00","240.93K","0.00%"
"10/10/2016","107.00","107.00","107.00","107.00","0.30K","0.00%"
"10/07/2016","107.00","107.00","107.00","106.30","52.08K","-1.38%"
"10/06/2016","108.50","104.00","108.50","104.00","3.70K","1.40%"
"10/05/2016","107.00","104.00","107.50","104.00","4.01K","0.09%"
"10/04/2016","106.90","105.00","107.00","103.20","2.66K","-0.09%"
"10/03/2016","107.00","103.90","107.00","103.90","112.86K","2.88%"
"09/30/2016","104.00","105.00","105.00","104.00","4.00K","-0.95%"
"09/29/2016","105.00","104.90","105.00","104.90","1.00K","-0.10%"
"09/28/2016","105.10","105.00","105.30","105.00","17.64K","0.10%"
"09/27/2016","105.00","105.00","105.50","104.00","240.47K","0.00%"
"09/26/2016","105.00","104.00","105.00","103.50","0.71K","0.00%"
"09/23/2016","105.00","104.50","105.00","103.50","103.08K","0.48%"
"09/22/2016","104.50","105.00","105.00","103.10","784.90K","0.97%"
"09/21/2016","103.50","103.00","103.50","103.00","158.99K","0.49%"
"09/20/2016","103.00","101.50","103.50","101.00","81.54K","0.98%"
"09/19/2016","102.00","102.00","102.00","102.00","0.00K","-2.86%"
"09/15/2016","105.00","100.50","105.00","100.50","11.05K","0.96%"
"09/14/2016","104.00","101.00","104.00","101.00","2.12K","-0.95%"
"09/09/2016","105.00","100.10","105.00","100.10","7.80K","0.10%"
"09/08/2016","104.90","105.00","105.00","103.00","5.10K","-0.10%"
"09/07/2016","105.00","101.00","105.00","100.50","247.84K","3.96%"
"09/06/2016","101.00","99.00","101.00","99.00","195.96K","2.02%"
"09/05/2016","99.00","97.00","99.50","96.50","86.42K","2.59%"
"09/02/2016","96.50","95.90","97.00","95.80","68.58K","1.58%"
"09/01/2016","95.00","94.50","96.00","94.50","29.27K","-1.04%"
"08/31/2016","96.00","94.00","96.00","94.00","171.86K","1.59%"
"08/30/2016","94.50","94.00","94.90","94.00","1.70K","-0.42%"
"08/29/2016","94.90","94.00","94.90","93.50","837.56K","-0.11%"
"08/26/2016","95.00","93.50","95.00","93.50","24.70K","0.11%"
"08/25/2016","94.90","94.50","96.00","94.00","39.36K","0.42%"
"08/24/2016","94.50","93.00","94.60","93.00","5.43K","-0.21%"
"08/23/2016","94.70","94.50","94.70","94.00","13.33K","0.21%"
"08/22/2016","94.50","94.50","94.50","94.00","1.23K","0.53%"
"08/19/2016","94.00","93.70","94.00","93.00","25.20K","0.11%"
"08/18/2016","93.90","91.10","93.90","91.10","2.88K","0.00%"
"08/16/2016","93.90","91.10","93.90","91.10","1.30K","0.97%"
"08/15/2016","93.00","93.00","93.00","91.00","1.23K","0.00%"
"08/12/2016","93.00","92.00","93.00","92.00","5.24K","1.09%"
"08/11/2016","92.00","92.00","93.00","91.50","8.92K","0.00%"
"08/10/2016","92.00","92.00","92.50","91.10","9.25K","1.10%"
"08/09/2016","91.00","91.00","92.40","89.90","4.57K","-1.09%"
"08/08/2016","92.00","91.00","92.40","91.00","123.81K","-0.54%"
"08/05/2016","92.50","91.50","92.50","89.00","725.34K","1.65%"
"08/04/2016","91.00","87.00","91.00","87.00","251.14K","0.78%"
"08/03/2016","90.30","89.50","90.50","89.50","92.00K","0.89%"
"08/02/2016","89.50","86.00","89.70","86.00","1.77K","-0.22%"
"08/01/2016","89.70","89.00","89.70","86.00","30.13K","0.34%"
"07/29/2016","89.40","85.10","89.50","85.10","490.90K","3.83%"
"07/28/2016","86.10","86.00","89.00","86.00","2.05M","0.12%"
"07/27/2016","86.00","86.00","89.70","86.00","85.56K","0.00%"
"07/26/2016","86.00","88.00","88.50","86.00","15.50K","-3.91%"
"07/25/2016","89.50","89.60","89.60","89.00","0.58K","-0.33%"
"07/22/2016","89.80","89.80","89.80","89.00","0.88K","0.11%"
"07/21/2016","89.70","89.70","89.70","89.70","0.83K","-0.11%"
"07/20/2016","89.80","87.00","89.90","86.70","0.84K","0.22%"
"07/18/2016","89.60","86.50","89.90","86.50","2.59K","-0.33%"
"07/15/2016","89.90","89.60","89.90","86.60","2.10K","-0.11%"
"07/14/2016","90.00","86.10","90.00","86.00","2.00K","2.27%"
"07/13/2016","88.00","87.00","88.00","87.00","207.06K","2.33%"
"07/12/2016","86.00","88.00","88.00","86.00","0.68K","-2.27%"
"07/11/2016","88.00","85.00","89.50","85.00","15.76K","1.15%"
"07/08/2016","87.00","87.00","87.00","87.00","1.00K","0.00%"
"07/05/2016","87.00","86.60","87.00","86.00","2.29K","0.46%"
"07/04/2016","86.60","87.00","87.00","86.00","0.70K","-0.46%"
"07/01/2016","87.00","87.90","87.90","87.00","100.07K","1.16%"
"06/30/2016","86.00","87.00","87.00","86.00","0.69K","-1.15%"
"06/29/2016","87.00","86.10","87.00","86.00","1.80K","0.00%"
"06/28/2016","87.00","87.00","87.00","86.00","0.62K","0.35%"
"06/27/2016","86.70","87.00","87.00","86.50","0.85K","-0.34%"
"06/24/2016","87.00","86.70","87.00","86.40","275.92K","-2.25%"
"06/23/2016","89.00","87.00","89.00","87.00","103.66K","2.30%"
"06/22/2016","87.00","87.00","88.90","86.80","111.91K","0.00%"
"06/21/2016","87.00","86.80","87.00","86.80","0.40K","0.00%"
"06/20/2016","87.00","87.00","87.00","87.00","1.15K","-1.69%"
"06/17/2016","88.50","87.00","88.50","87.00","1.91K","1.72%"
"06/16/2016","87.00","89.00","89.00","87.00","51.06K","-2.25%"
"06/15/2016","89.00","86.80","89.00","86.60","1.83K","0.00%"
"06/14/2016","89.00","88.70","89.00","87.60","3.60K","-0.56%"
"06/13/2016","89.50","89.90","89.90","89.50","1.51K","-0.44%"
"06/10/2016","89.90","87.00","89.90","87.00","264.98K","3.33%"
"06/09/2016","87.00","89.80","89.80","86.60","1.01M","0.00%"
"06/08/2016","87.00","88.00","88.00","87.00","89.66K","-3.12%"
"06/07/2016","89.80","89.90","89.90","89.80","5.00K","0.34%"
"06/06/2016","89.50","90.00","90.00","89.10","6.15K","0.34%"
"06/03/2016","89.20","90.00","90.00","89.20","15.38K","-0.89%"
"06/02/2016","90.00","90.00","90.00","90.00","718.35K","0.00%"
"06/01/2016","90.00","89.30","91.00","89.30","92.66K","-0.99%"
"05/31/2016","90.90","89.20","92.00","89.20","6.01K","-1.20%"
"05/30/2016","92.00","90.00","92.00","90.00","4.80K","0.66%"
"05/27/2016","91.40","90.00","91.40","89.90","3.53K","0.11%"
"05/26/2016","91.30","91.40","91.40","89.00","0.14K","-0.11%"
"05/25/2016","91.40","89.00","91.40","89.00","1.50K","1.56%"
"05/24/2016","90.00","91.50","91.50","89.00","22.37K","-1.64%"
"05/20/2016","91.50","91.00","91.50","90.00","21.19K","-0.33%"
"05/19/2016","91.80","92.00","93.00","90.00","440.67K","-2.24%"
"05/18/2016","93.90","93.00","93.90","93.00","27.10K","0.43%"
"05/17/2016","93.50","93.10","93.50","92.00","5.58K","-0.53%"
"05/16/2016","94.00","95.00","95.00","91.10","86.54K","-0.95%"
"05/13/2016","94.90","93.00","94.90","93.00","50.43K","2.04%"
"05/12/2016","93.00","92.50","94.90","92.50","16.00K","-1.59%"
"05/11/2016","94.50","95.00","95.00","92.00","16.63K","0.00%"
"05/10/2016","94.50","92.90","94.50","92.90","35.85K","3.85%"
"05/09/2016","91.00","92.00","92.90","91.00","1.90K","-1.30%"
"05/06/2016","92.20","90.00","92.20","90.00","22.05K","-0.11%"
"05/05/2016","92.30","92.00","92.30","92.00","11.30K","-0.22%"
"05/04/2016","92.50","92.00","92.50","89.10","53.53K","1.09%"
"05/03/2016","91.50","92.00","92.00","91.00","588.56K","0.55%"
"04/29/2016","91.00","90.00","92.00","90.00","331.96K","2.25%"
"04/28/2016","89.00","87.50","90.00","87.50","89.51K","-0.34%"
"04/27/2016","89.30","89.70","89.90","87.50","226.36K","-0.45%"
"04/26/2016","89.70","87.50","89.80","87.10","51.35K","0.00%"
"04/25/2016","89.70","89.70","89.70","89.70","0.01K","-0.11%"
"04/22/2016","89.80","89.80","89.80","89.80","62.02K","-0.11%"
"04/20/2016","89.90","89.90","89.90","89.00","1.04K","-0.11%"
"04/19/2016","90.00","90.00","90.00","90.00","0.02K","0.00%"
"04/18/2016","90.00","89.80","90.00","86.00","12.00K","-0.99%"
"04/15/2016","90.90","88.00","90.90","88.00","5.10K","1.00%"
"04/12/2016","90.00","85.00","90.00","85.00","51.92K","0.00%"
"04/11/2016","90.00","86.00","90.00","83.00","107.21K","3.45%"
"04/08/2016","87.00","82.00","87.00","82.00","7.73K","3.57%"
"04/07/2016","84.00","82.00","84.00","82.00","13.90K","3.70%"
"04/06/2016","81.00","83.90","83.90","81.00","154.39K","-3.46%"
"04/05/2016","83.90","81.70","83.90","81.70","2.55K","0.00%"
"04/04/2016","83.90","81.70","83.90","81.10","10.12K","1.70%"
"04/01/2016","82.50","82.30","82.50","81.50","115.00K","3.13%"
"03/31/2016","80.00","82.50","82.50","80.00","589.31K","-2.56%"
"03/30/2016","82.10","81.50","82.20","81.50","200.81K","1.99%"
"03/29/2016","80.50","79.20","82.00","79.00","3.12K","-4.17%"
"03/28/2016","84.00","82.00","84.00","80.00","17.30K","3.70%"
"03/24/2016","81.00","83.70","83.70","81.00","42.31K","-3.57%"
"03/23/2016","84.00","80.00","84.00","80.00","25.81K","-0.59%"
"03/21/2016","84.50","84.50","84.50","84.50","1.02K","0.00%"
"03/18/2016","84.50","80.00","85.00","79.20","9.93K","1.93%"
"03/17/2016","82.90","83.00","83.00","82.80","3.00K","0.48%"
"03/16/2016","82.50","79.80","82.80","78.00","8.01K","3.25%"
"03/15/2016","79.90","79.90","80.00","79.00","142.50K","0.00%"
"03/14/2016","79.90","77.00","81.00","77.00","14.62K","1.14%"
"03/11/2016","79.00","77.80","79.00","77.80","6.61K","1.94%"
"03/10/2016","77.50","73.50","77.50","73.50","323.05K","5.44%"
"03/09/2016","73.50","75.00","75.00","72.00","8.61K","-3.29%"
"03/08/2016","76.00","77.60","77.60","74.20","792.96K","-4.88%"
"03/04/2016","79.90","77.60","79.90","77.60","271.67K","0.00%"
"03/03/2016","79.90","77.10","79.90","76.00","15.80K","1.14%"
"03/02/2016","79.00","77.10","79.00","77.10","6.50K","0.00%"
"03/01/2016","79.00","79.00","79.00","78.50","286.79K","-1.13%"
"02/29/2016","79.90","77.50","79.90","77.50","1.25K","0.00%"
"02/26/2016","79.90","79.90","79.90","77.50","3.75K","-0.12%"
"02/25/2016","80.00","80.00","80.00","79.00","76.64K","0.00%"
"02/24/2016","80.00","79.90","80.00","78.00","5.11K","0.13%"
"02/23/2016","79.90","78.60","79.90","78.60","0.56K","-0.12%"
"02/19/2016","80.00","77.50","80.00","77.50","3.87K","2.56%"
"02/18/2016","78.00","80.00","80.00","78.00","29.45K","-0.38%"
"02/17/2016","78.30","79.90","80.00","78.30","30.19K","-0.25%"
"02/16/2016","78.50","80.00","80.00","78.30","276.29K","-0.63%"
"02/15/2016","79.00","81.00","82.00","78.60","19.73K","-1.25%"
"02/12/2016","80.00","81.50","82.50","79.00","106.20K","0.00%"
"02/11/2016","80.00","82.50","82.50","79.00","46.79K","-4.65%"
