"Date","Price","Open","High","Low","Vol.","Change %"
"12/21/2020","3.90","3.90","4.00","3.80","34.52M","-2.50%"
"12/18/2020","4.00","3.90","4.00","3.70","60.46M","2.56%"
"12/17/2020","3.90","4.30","4.50","3.80","514.01M","-7.14%"
"12/16/2020","4.20","3.80","4.20","3.70","291.22M","10.53%"
"12/15/2020","3.80","3.70","3.80","3.60","70.50M","2.70%"
"12/14/2020","3.70","3.50","3.70","3.50","56.33M","8.82%"
"12/11/2020","3.40","3.40","3.60","3.20","118.14M","-5.56%"
"12/10/2020","3.60","3.90","3.90","3.50","357.12M","-2.70%"
"12/09/2020","3.70","3.20","3.70","3.20","444.00M","19.35%"
"12/08/2020","3.10","2.90","3.10","2.90","205.04M","6.90%"
"12/07/2020","2.90","2.80","2.90","2.70","29.48M","3.57%"
"12/04/2020","2.80","2.60","2.80","2.60","47.34M","7.69%"
"12/03/2020","2.60","2.70","2.70","2.50","4.76M","-3.70%"
